client_id,Variation,confirm,start,total_time_mins
582215,Test,2017-03-30 01:51:17,2017-03-30 01:38:58,12.316666666666666
582327,Test,2017-04-16 13:31:05,2017-04-16 13:29:21,1.7333333333333334
582438,Control,2017-04-12 18:13:15,2017-04-12 18:11:51,1.4
582548,Test,2017-04-12 11:16:05,2017-04-12 11:11:04,5.016666666666667
582696,Control,2017-03-16 12:27:58,2017-03-16 12:21:26,6.533333333333333
582813,Test,2017-06-10 10:03:18,2017-06-10 09:57:45,5.55
583024,Test,2017-04-06 11:21:23,2017-04-06 11:16:17,5.1
583207,Control,2017-05-16 12:06:02,2017-04-05 16:46:09,58759.88333333333
583570,Control,2017-04-27 00:50:48,2017-04-27 00:40:38,10.166666666666666
583825,Test,2017-05-05 10:49:34,2017-04-07 23:33:28,39556.1
583917,Control,2017-05-15 19:25:04,2017-05-15 19:22:02,3.033333333333333
584202,Test,2017-05-11 19:36:10,2017-05-11 19:31:44,4.433333333333334
585261,Test,2017-04-08 23:52:09,2017-04-08 23:50:45,1.4
585691,Control,2017-04-05 19:49:25,2017-04-05 19:46:17,3.1333333333333333
585865,Test,2017-03-26 17:02:58,2017-03-26 16:43:45,19.216666666666665
587145,Test,2017-03-29 18:50:05,2017-03-29 18:44:17,5.8
587200,Control,2017-04-12 20:20:39,2017-04-12 20:17:27,3.2
587256,Control,2017-04-03 17:53:58,2017-04-03 17:48:55,5.05
587314,Control,2017-04-24 17:24:17,2017-04-24 17:17:17,7.0
588058,Control,2017-03-30 15:23:37,2017-03-30 15:04:02,19.583333333333332
588240,Control,2017-04-05 16:52:34,2017-04-05 16:17:37,34.95
588254,Test,2017-05-20 11:32:09,2017-05-20 11:25:11,6.966666666666667
588424,Test,2017-04-16 13:47:44,2017-04-16 13:10:15,37.483333333333334
589292,Test,2017-04-05 19:00:49,2017-04-04 19:19:22,1421.45
589393,Test,2017-04-15 09:03:22,2017-04-28 14:04:36,-19021.233333333334
589815,Control,2017-04-14 02:13:14,2017-04-14 02:09:30,3.7333333333333334
590121,Control,2017-04-15 11:53:54,2017-04-15 11:51:12,2.7
590304,Test,2017-06-20 08:41:37,2017-06-20 08:37:47,3.8333333333333335
590336,Control,2017-03-31 10:52:50,2017-03-31 10:47:04,5.766666666666667
590464,Control,2017-04-13 22:00:21,2017-04-13 21:56:23,3.966666666666667
590476,Test,2017-04-12 14:55:40,2017-04-12 14:53:40,2.0
590547,Control,2017-04-14 11:15:03,2017-04-14 11:09:36,5.45
591018,Test,2017-04-19 14:16:59,2017-04-19 14:10:00,6.983333333333333
591020,Test,2017-04-02 12:26:47,2017-04-02 12:25:03,1.7333333333333334
591106,Control,2017-04-19 12:08:10,2017-04-19 12:06:04,2.1
591271,Control,2017-05-21 03:47:27,2017-05-21 03:46:02,1.4166666666666667
591528,Test,2017-04-06 12:11:24,2017-04-06 12:01:57,9.45
591595,Control,2017-06-05 07:19:29,2017-04-16 13:48:19,71611.16666666667
591597,Test,2017-04-19 13:38:03,2017-04-19 13:33:55,4.133333333333334
592018,Test,2017-05-12 19:37:24,2017-05-12 19:27:32,9.866666666666667
593044,Control,2017-04-10 20:10:15,2017-04-10 20:06:09,4.1
593238,Test,2017-04-02 22:57:33,2017-04-02 22:52:45,4.8
593969,Test,2017-04-03 20:42:45,2017-04-03 20:40:58,1.7833333333333334
594012,Control,2017-05-05 08:15:54,2017-05-05 08:13:42,2.2
594139,Test,2017-04-24 10:25:47,2017-04-24 10:21:51,3.933333333333333
594380,Test,2017-04-01 08:46:05,2017-04-01 08:42:49,3.2666666666666666
594677,Test,2017-04-06 18:44:16,2017-03-18 18:15:37,27388.65
595413,Control,2017-04-13 12:26:18,2017-04-05 13:01:24,11484.9
595922,Control,2017-04-06 07:41:22,2017-04-06 07:36:44,4.633333333333334
596352,Control,2017-04-17 11:10:30,2017-04-17 11:04:18,6.2
596540,Control,2017-04-12 18:32:46,2017-04-12 18:21:01,11.75
596662,Control,2017-04-19 12:12:18,2017-04-19 12:09:58,2.3333333333333335
596962,Test,2017-05-03 13:14:42,2017-05-03 13:12:12,2.5
597136,Test,2017-04-02 23:51:16,2017-04-02 23:43:53,7.383333333333334
597177,Test,2017-04-04 13:53:48,2017-04-04 13:50:50,2.966666666666667
597792,Test,2017-04-12 12:22:58,2017-04-12 12:19:37,3.35
598421,Test,2017-06-09 09:24:52,2017-06-09 09:22:03,2.816666666666667
598498,Test,2017-04-01 11:53:48,2017-04-12 13:21:42,-15927.9
598508,Control,2017-04-13 11:10:19,2017-04-13 11:05:05,5.233333333333333
598943,Control,2017-03-15 14:12:28,2017-03-15 13:48:55,23.55
598976,Test,2017-03-31 11:06:08,2017-03-31 11:03:34,2.566666666666667
599231,Test,2017-04-08 20:31:27,2017-04-08 20:26:38,4.816666666666666
599446,Test,2017-04-14 13:07:35,2017-04-14 13:05:44,1.85
599602,Control,2017-03-29 15:58:19,2017-03-29 15:43:59,14.333333333333334
599938,Control,2017-05-21 11:10:57,2017-05-21 11:04:08,6.816666666666666
600087,Test,2017-04-19 22:38:43,2017-04-19 22:36:45,1.9666666666666666
600221,Test,2017-04-05 12:17:51,2017-04-05 12:11:54,5.95
600711,Control,2017-06-20 08:22:42,2017-06-20 08:19:32,3.1666666666666665
600754,Test,2017-05-15 14:33:20,2017-05-15 14:27:27,5.883333333333334
601217,Control,2017-04-01 20:48:01,2017-04-01 20:45:35,2.433333333333333
601954,Control,2017-04-12 12:27:45,2017-04-12 12:24:13,3.533333333333333
602591,Control,2017-04-12 12:26:24,2017-04-12 12:23:05,3.316666666666667
602792,Control,2017-04-12 11:45:08,2017-03-29 15:26:26,19938.7
603457,Control,2017-04-08 16:36:59,2017-04-08 16:20:28,16.516666666666666
603774,Test,2017-04-05 12:44:14,2017-04-05 12:38:39,5.583333333333333
603924,Test,2017-04-04 08:35:40,2017-04-04 08:24:58,10.7
604096,Control,2017-04-13 12:43:11,2017-03-29 14:11:41,21511.5
604915,Test,2017-04-17 17:24:36,2017-04-17 17:20:00,4.6
606023,Test,2017-04-12 11:07:10,2017-04-12 11:05:38,1.5333333333333334
606139,Test,2017-03-31 19:00:08,2017-03-30 09:43:07,1997.0166666666667
606220,Test,2017-04-19 13:13:48,2017-04-19 12:59:31,14.283333333333333
606892,Control,2017-05-16 20:08:40,2017-05-16 19:48:59,19.683333333333334
607427,Control,2017-04-10 21:15:45,2017-04-10 21:08:51,6.9
607561,Test,2017-03-29 11:50:43,2017-03-29 11:29:55,20.8
608002,Control,2017-04-09 19:15:54,2017-04-06 14:07:55,4627.983333333334
608061,Test,2017-06-17 13:50:41,2017-04-06 15:42:36,103568.08333333333
608170,Test,2017-04-15 12:29:21,2017-04-15 12:26:36,2.75
608431,Control,2017-04-08 02:34:40,2017-04-08 02:30:42,3.966666666666667
608749,Test,2017-03-29 14:31:22,2017-03-29 13:57:18,34.06666666666667
609294,Control,2017-05-08 09:05:37,2017-05-08 08:54:51,10.766666666666667
609351,Control,2017-04-05 21:52:38,2017-04-05 21:50:06,2.533333333333333
609661,Test,2017-05-04 12:12:07,2017-04-22 01:06:40,17945.45
609702,Control,2017-05-16 11:21:23,2017-05-16 11:19:40,1.7166666666666666
609799,Control,2017-05-10 20:41:44,2017-04-02 12:21:09,55220.583333333336
609897,Test,2017-03-29 13:55:28,2017-03-29 13:53:12,2.2666666666666666
609917,Control,2017-04-02 13:43:03,2017-04-02 13:40:36,2.45
610338,Test,2017-04-22 09:08:38,2017-04-19 05:44:29,4524.15
610587,Control,2017-04-12 12:17:06,2017-04-12 12:07:50,9.266666666666667
610835,Test,2017-03-23 17:59:04,2017-03-23 17:57:31,1.55
611108,Test,2017-03-29 11:41:11,2017-03-29 11:37:39,3.533333333333333
611119,Test,2017-04-16 12:43:25,2017-04-05 10:00:28,16002.95
611342,Control,2017-04-06 13:59:15,2017-04-06 13:51:53,7.366666666666666
612452,Test,2017-04-15 07:09:44,2017-03-30 06:32:27,23077.283333333333
612481,Control,2017-05-23 14:30:21,2017-05-23 14:28:09,2.2
612745,Test,2017-06-06 16:08:11,2017-05-05 12:44:29,46283.7
613009,Test,2017-04-12 19:57:40,2017-04-12 19:51:07,6.55
613134,Control,2017-04-02 18:18:33,2017-03-29 18:11:39,5766.9
613420,Test,2017-04-19 10:52:27,2017-04-19 10:51:08,1.3166666666666667
613635,Control,2017-06-12 07:20:06,2017-06-12 07:17:13,2.8833333333333333
613664,Control,2017-04-08 19:16:54,2017-04-08 19:11:05,5.816666666666666
613804,Test,2017-04-08 07:19:18,2017-04-08 07:13:31,5.783333333333333
613885,Control,2017-05-23 14:32:58,2017-04-06 10:56:47,67896.18333333333
613899,Test,2017-04-11 11:12:23,2017-04-11 11:07:22,5.016666666666667
613972,Control,2017-03-30 20:43:52,2017-03-30 20:40:39,3.216666666666667
614008,Test,2017-04-12 16:00:34,2017-04-12 15:58:10,2.4
614096,Test,2017-05-20 12:36:25,2017-05-20 12:33:38,2.783333333333333
614170,Control,2017-06-08 18:22:18,2017-06-08 18:16:34,5.733333333333333
614255,Test,2017-04-19 22:03:36,2017-04-19 22:00:10,3.433333333333333
614307,Control,2017-06-02 02:34:03,2017-06-02 02:26:14,7.816666666666666
614793,Control,2017-04-09 13:45:14,2017-04-09 13:39:01,6.216666666666667
614865,Test,2017-05-21 15:07:35,2017-05-21 15:06:02,1.55
614896,Control,2017-03-30 00:58:11,2017-03-30 00:55:07,3.066666666666667
614978,Control,2017-06-04 13:58:38,2017-03-29 21:28:05,96030.55
615001,Control,2017-04-05 13:25:13,2017-04-05 13:21:02,4.183333333333334
616089,Test,2017-04-12 12:13:41,2017-04-12 11:33:58,39.71666666666667
616093,Test,2017-04-17 13:32:22,2017-04-17 13:28:30,3.8666666666666667
616094,Control,2017-03-31 12:04:51,2017-03-31 12:00:45,4.1
617080,Test,2017-03-29 11:15:36,2017-03-29 11:12:25,3.183333333333333
617840,Control,2017-04-22 08:12:08,2017-04-22 08:03:29,8.65
617979,Control,2017-06-14 11:10:57,2017-06-14 11:09:35,1.3666666666666667
618178,Test,2017-04-29 06:57:18,2017-04-29 06:51:44,5.566666666666666
618262,Test,2017-04-05 11:12:46,2017-04-05 11:11:28,1.3
618322,Test,2017-05-11 19:24:28,2017-05-11 19:21:26,3.033333333333333
618725,Test,2017-03-29 17:59:04,2017-03-29 17:56:38,2.433333333333333
619309,Control,2017-04-06 09:03:21,2017-04-06 08:57:56,5.416666666666667
619342,Control,2017-03-29 11:38:33,2017-03-29 11:17:27,21.1
619573,Control,2017-03-24 09:49:18,2017-03-24 09:37:13,12.083333333333334
619597,Control,2017-04-09 10:16:35,2017-04-07 13:39:18,2677.2833333333333
620269,Control,2017-05-11 16:38:02,2017-05-11 16:36:22,1.6666666666666667
620734,Control,2017-05-11 16:03:12,2017-05-11 16:00:53,2.316666666666667
622280,Test,2017-05-10 18:40:49,2017-05-10 18:39:21,1.4666666666666666
622947,Test,2017-03-30 10:26:02,2017-03-30 10:20:45,5.283333333333333
623101,Control,2017-04-19 15:55:31,2017-04-19 15:51:21,4.166666666666667
623339,Control,2017-05-20 21:22:03,2017-05-20 21:20:05,1.9666666666666666
623607,Test,2017-04-05 11:06:45,2017-04-05 11:05:16,1.4833333333333334
624300,Test,2017-04-17 16:12:06,2017-04-17 16:07:04,5.033333333333333
624766,Control,2017-04-04 12:27:40,2017-04-04 12:16:06,11.566666666666666
624947,Control,2017-04-22 10:00:37,2017-04-22 09:51:53,8.733333333333333
625002,Test,2017-04-06 12:25:05,2017-04-06 12:21:58,3.1166666666666667
625038,Control,2017-04-05 17:56:49,2017-03-22 16:06:06,20270.716666666667
626185,Test,2017-03-31 09:36:28,2017-03-26 15:50:21,6826.116666666667
626263,Test,2017-04-08 07:54:36,2017-04-08 07:49:17,5.316666666666666
626458,Test,2017-04-06 11:40:39,2017-04-06 11:16:41,23.966666666666665
626494,Test,2017-04-07 21:38:28,2017-04-07 21:36:06,2.3666666666666667
626497,Test,2017-04-06 07:46:29,2017-04-06 07:42:53,3.6
626839,Control,2017-05-05 07:51:25,2017-05-05 07:49:14,2.183333333333333
626894,Test,2017-06-13 17:27:48,2017-06-13 17:24:45,3.05
627034,Test,2017-05-01 12:07:23,2017-05-01 12:05:31,1.8666666666666667
627647,Test,2017-04-13 22:34:52,2017-04-13 22:27:38,7.233333333333333
627840,Control,2017-06-13 10:29:33,2017-06-13 10:20:26,9.116666666666667
627897,Control,2017-04-03 20:55:45,2017-04-03 20:50:43,5.033333333333333
628058,Test,2017-04-07 18:01:25,2017-04-07 17:51:14,10.183333333333334
628431,Control,2017-04-05 14:43:06,2017-04-05 14:36:36,6.5
628743,Control,2017-04-06 14:34:52,2017-04-06 14:29:14,5.633333333333334
628776,Test,2017-03-30 07:54:34,2017-03-30 07:46:38,7.933333333333334
628955,Test,2017-04-08 21:20:07,2017-04-08 21:15:48,4.316666666666666
629259,Control,2017-04-05 16:05:35,2017-04-05 14:58:47,66.8
629268,Test,2017-03-29 17:20:43,2017-03-29 17:18:46,1.95
629394,Control,2017-04-27 18:23:11,2017-04-27 18:21:22,1.8166666666666667
629429,Test,2017-05-07 03:02:01,2017-05-01 14:44:52,7937.15
629539,Test,2017-03-29 12:31:35,2017-03-29 12:29:28,2.1166666666666667
629666,Test,2017-04-04 23:07:13,2017-04-04 23:05:12,2.0166666666666666
630034,Control,2017-04-15 18:26:46,2017-04-15 18:21:20,5.433333333333334
630446,Test,2017-05-24 11:20:57,2017-05-24 11:09:26,11.516666666666667
630512,Control,2017-04-18 18:23:38,2017-04-18 18:17:55,5.716666666666667
631366,Test,2017-05-10 05:53:54,2017-05-01 07:30:23,12863.516666666666
632316,Test,2017-04-06 12:32:44,2017-04-06 12:27:54,4.833333333333333
632711,Control,2017-05-01 20:30:50,2017-05-01 20:28:47,2.05
633140,Control,2017-04-12 10:46:11,2017-04-12 10:44:36,1.5833333333333333
633185,Control,2017-04-12 18:47:20,2017-04-12 18:41:53,5.45
633752,Control,2017-03-31 10:20:04,2017-03-31 10:15:17,4.783333333333333
634072,Test,2017-04-05 10:35:34,2017-04-05 10:32:28,3.1
634434,Test,2017-04-05 14:17:53,2017-04-05 14:14:47,3.1
634557,Control,2017-04-17 19:11:17,2017-04-17 19:08:44,2.55
635224,Test,2017-04-21 12:42:47,2017-04-21 12:35:06,7.683333333333334
635356,Test,2017-04-05 09:37:41,2017-04-05 09:30:54,6.783333333333333
635924,Test,2017-05-21 16:09:28,2017-05-21 16:07:57,1.5166666666666666
636219,Test,2017-05-30 10:11:00,2017-05-30 10:06:04,4.933333333333334
636947,Control,2017-04-05 15:09:53,2017-04-05 14:53:30,16.383333333333333
637085,Test,2017-03-29 11:24:04,2017-03-29 11:22:03,2.0166666666666666
637858,Control,2017-03-31 01:57:40,2017-03-31 01:54:00,3.6666666666666665
638491,Test,2017-05-14 03:00:57,2017-05-14 02:57:54,3.05
638557,Test,2017-04-03 13:57:12,2017-04-03 13:55:15,1.95
639127,Test,2017-03-21 21:08:49,2017-03-15 17:34:44,8854.083333333334
639155,Control,2017-04-17 14:57:20,2017-04-08 21:26:03,12571.283333333333
639427,Control,2017-04-14 13:07:06,2017-04-14 13:03:51,3.25
639639,Test,2017-04-07 10:37:51,2017-04-07 10:24:36,13.25
640215,Test,2017-05-28 18:49:27,2017-04-12 21:40:32,66068.91666666667
640378,Test,2017-04-19 13:26:54,2017-04-19 13:24:07,2.783333333333333
640390,Test,2017-04-04 08:44:02,2017-04-04 08:40:31,3.5166666666666666
640995,Test,2017-04-08 20:44:18,2017-04-08 20:40:56,3.3666666666666667
641191,Control,2017-05-21 19:20:32,2017-04-12 17:32:06,56268.433333333334
641775,Control,2017-06-11 18:25:11,2017-06-11 18:22:55,2.2666666666666666
641786,Control,2017-03-30 13:36:52,2017-03-30 13:32:47,4.083333333333333
641978,Test,2017-03-23 14:38:00,2017-03-23 14:23:46,14.233333333333333
643419,Control,2017-03-30 01:34:17,2017-03-30 01:28:18,5.983333333333333
643544,Test,2017-03-30 10:27:45,2017-03-29 14:02:03,1225.7
643862,Test,2017-05-02 09:19:29,2017-05-02 09:16:31,2.966666666666667
643892,Control,2017-05-27 23:08:51,2017-05-27 23:07:22,1.4833333333333334
644006,Control,2017-05-25 17:21:13,2017-05-25 17:19:39,1.5666666666666667
644138,Test,2017-04-12 13:46:42,2017-04-12 12:29:50,76.86666666666666
644419,Control,2017-03-29 11:30:25,2017-03-29 11:27:58,2.45
644423,Control,2017-06-18 13:01:06,2017-06-18 12:59:06,2.0
644449,Test,2017-04-13 01:13:23,2017-04-13 00:57:40,15.716666666666667
644625,Test,2017-04-05 11:02:39,2017-04-05 10:47:25,15.233333333333333
644901,Control,2017-04-13 13:25:14,2017-04-13 13:17:01,8.216666666666667
644936,Test,2017-04-17 00:04:26,2017-04-17 00:03:10,1.2666666666666666
645510,Test,2017-03-29 11:14:10,2017-03-29 11:11:19,2.85
646758,Control,2017-04-06 09:24:40,2017-04-06 09:21:27,3.216666666666667
647081,Test,2017-04-07 23:55:54,2017-04-07 23:50:57,4.95
647450,Test,2017-04-13 10:45:40,2017-04-06 10:07:33,10118.116666666667
647824,Control,2017-04-12 15:56:21,2017-04-12 15:50:25,5.933333333333334
648162,Control,2017-04-11 11:42:13,2017-04-11 11:22:29,19.733333333333334
648612,Control,2017-03-29 12:03:59,2017-03-29 11:59:49,4.166666666666667
648881,Test,2017-04-01 10:14:23,2017-04-01 10:02:51,11.533333333333333
648890,Control,2017-04-12 12:24:00,2017-04-12 12:19:38,4.366666666666666
648934,Test,2017-04-15 17:53:08,2017-04-15 17:50:05,3.05
649569,Control,2017-04-13 21:34:09,2017-04-13 21:32:19,1.8333333333333333
649596,Control,2017-03-29 12:01:57,2017-03-29 11:59:41,2.2666666666666666
649624,Test,2017-03-28 21:59:39,2017-03-28 21:56:34,3.0833333333333335
649643,Control,2017-06-11 14:16:07,2017-06-11 14:11:29,4.633333333333334
649748,Control,2017-05-13 13:26:32,2017-03-31 16:03:40,61762.86666666667
649821,Control,2017-06-13 14:22:12,2017-06-13 14:19:33,2.65
649865,Test,2017-04-24 16:25:11,2017-04-24 13:54:24,150.78333333333333
650109,Control,2017-03-30 22:28:34,2017-03-30 22:13:29,15.083333333333334
650176,Test,2017-03-29 11:17:23,2017-03-29 11:11:52,5.516666666666667
650551,Control,2017-05-28 07:33:55,2017-05-21 05:42:55,10191.0
650791,Control,2017-05-06 11:37:13,2017-05-06 11:35:40,1.55
651357,Test,2017-04-05 12:47:09,2017-04-05 12:41:31,5.633333333333334
651801,Test,2017-04-06 08:02:09,2017-04-05 14:05:43,1076.4333333333334
651865,Test,2017-05-27 14:04:49,2017-05-27 14:03:12,1.6166666666666667
651975,Test,2017-04-19 14:01:46,2017-04-09 19:48:07,14053.65
652990,Control,2017-04-19 11:38:37,2017-04-19 11:28:22,10.25
653009,Test,2017-04-28 19:09:12,2017-04-28 19:05:17,3.9166666666666665
653399,Test,2017-04-19 14:55:04,2017-04-19 14:53:14,1.8333333333333333
653513,Control,2017-04-02 10:20:47,2017-04-02 10:18:47,2.0
653767,Control,2017-04-05 11:28:58,2017-04-05 11:23:18,5.666666666666667
654022,Control,2017-03-29 11:47:41,2017-03-29 11:45:29,2.2
654632,Test,2017-04-05 18:31:08,2017-04-05 18:28:51,2.283333333333333
654835,Control,2017-05-19 13:35:08,2017-05-19 13:33:30,1.6333333333333333
654897,Control,2017-04-21 09:45:37,2017-04-21 09:41:33,4.066666666666666
655189,Test,2017-04-05 18:34:26,2017-04-05 18:32:24,2.033333333333333
655223,Test,2017-04-08 13:24:12,2017-04-08 12:57:44,26.466666666666665
655546,Control,2017-04-06 15:45:02,2017-04-06 15:40:42,4.333333333333333
656298,Test,2017-04-21 17:25:16,2017-04-14 18:10:21,10034.916666666666
656481,Control,2017-06-01 22:38:06,2017-06-01 22:17:09,20.95
656489,Test,2017-04-16 15:44:47,2017-04-16 15:39:13,5.566666666666666
656935,Control,2017-04-14 15:39:23,2017-04-14 15:10:56,28.45
656947,Test,2017-03-29 16:34:50,2017-03-29 16:32:06,2.7333333333333334
657033,Test,2017-05-21 15:51:35,2017-05-21 15:49:06,2.4833333333333334
657728,Control,2017-03-29 11:26:06,2017-03-29 11:24:10,1.9333333333333333
657787,Test,2017-04-05 16:46:00,2017-04-05 16:43:59,2.0166666666666666
657800,Test,2017-04-06 11:35:15,2017-04-06 11:25:48,9.45
657899,Test,2017-03-29 15:18:02,2017-03-29 15:15:38,2.4
658038,Control,2017-03-29 23:50:34,2017-03-29 23:45:18,5.266666666666667
658163,Control,2017-06-01 11:28:27,2017-06-01 11:23:11,5.266666666666667
658732,Control,2017-03-29 20:34:54,2017-03-29 20:32:03,2.85
658934,Control,2017-06-07 00:52:00,2017-06-07 00:47:37,4.383333333333334
659371,Test,2017-04-05 20:27:54,2017-04-05 20:17:42,10.2
659594,Control,2017-04-24 11:37:21,2017-04-24 11:33:49,3.533333333333333
660147,Control,2017-04-07 10:47:14,2017-04-07 10:22:17,24.95
660424,Control,2017-03-29 14:29:23,2017-03-29 14:26:20,3.05
660484,Test,2017-04-09 10:56:08,2017-04-04 21:49:15,6546.883333333333
660540,Test,2017-04-14 12:40:12,2017-04-14 12:37:00,3.2
660556,Test,2017-03-30 13:54:42,2017-03-30 13:50:35,4.116666666666666
660908,Control,2017-04-09 21:59:06,2017-04-09 21:56:35,2.5166666666666666
660953,Control,2017-03-22 12:52:20,2017-03-22 12:48:40,3.6666666666666665
661172,Control,2017-05-10 21:24:04,2017-04-02 12:06:40,55277.4
661527,Control,2017-04-01 22:46:25,2017-04-01 22:43:07,3.3
662234,Control,2017-04-16 13:27:15,2017-04-16 13:23:58,3.283333333333333
663690,Test,2017-03-29 23:58:24,2017-03-29 23:24:08,34.266666666666666
663694,Test,2017-05-08 01:30:46,2017-05-08 01:23:13,7.55
663711,Test,2017-04-04 09:56:58,2017-04-04 09:53:09,3.816666666666667
663873,Test,2017-04-01 15:12:12,2017-04-01 15:08:49,3.3833333333333333
664106,Test,2017-04-02 09:50:57,2017-04-02 09:47:49,3.1333333333333333
664154,Test,2017-04-03 14:46:34,2017-04-03 14:38:02,8.533333333333333
664244,Test,2017-04-10 19:29:45,2017-04-10 19:28:03,1.7
664352,Control,2017-05-03 11:48:51,2017-04-06 10:09:17,38979.566666666666
664480,Test,2017-03-29 11:18:18,2017-03-29 11:14:48,3.5
664982,Test,2017-04-11 15:58:02,2017-04-11 15:51:54,6.133333333333334
665193,Test,2017-04-19 18:53:30,2017-04-19 18:50:24,3.1
665645,Test,2017-04-12 11:30:29,2017-04-12 11:21:38,8.85
665986,Control,2017-05-30 06:19:08,2017-05-30 06:14:54,4.233333333333333
666430,Test,2017-03-29 13:58:16,2017-03-29 13:53:22,4.9
666453,Control,2017-04-06 08:26:17,2017-04-06 08:19:59,6.3
666879,Test,2017-04-17 09:36:15,2017-04-17 09:33:05,3.1666666666666665
667494,Control,2017-06-08 23:21:13,2017-06-08 23:17:51,3.3666666666666667
667534,Test,2017-04-03 17:33:45,2017-04-03 17:28:30,5.25
667664,Test,2017-03-29 14:58:49,2017-03-29 14:55:41,3.1333333333333333
668529,Test,2017-04-09 14:39:26,2017-04-09 14:27:27,11.983333333333333
668594,Control,2017-06-07 21:47:22,2017-06-07 21:44:09,3.216666666666667
669068,Test,2017-04-19 17:36:38,2017-04-19 17:31:05,5.55
669111,Control,2017-05-22 10:29:02,2017-05-22 10:26:23,2.65
669361,Control,2017-04-02 08:35:21,2017-04-02 08:33:38,1.7166666666666666
669732,Test,2017-05-25 07:51:40,2017-05-25 07:47:01,4.65
670189,Test,2017-04-06 15:12:42,2017-04-06 15:04:13,8.483333333333333
670602,Test,2017-04-24 13:32:51,2017-04-24 13:28:05,4.766666666666667
670627,Control,2017-04-09 15:19:04,2017-04-06 17:13:37,4205.45
